ax,ay,az,gx,gy,gz,mx,my,mz,lax,lay,laz,q1,q2,q3,q4
-0.0534973,-0.02764892,0.01074218,-0.01390648,-0.03285694,0.003311157,0.8598294,0.3060812,0.2797473,-0.00169754,0.006080627,0.001504898,0.7053055,-0.1319899,0.6392778,-0.2764723
-0.05441283,-0.02914428,0.01214599,-0.01402855,-0.0326128,0.003341675,0.8598294,0.3060812,0.2797473,-0.002632141,0.004561424,0.002713203,0.7069167,-0.1331369,0.6378142,-0.2752019
-0.05285643,-0.03009033,0.01223755,-0.0144558,-0.03255177,0.003128052,0.8598294,0.3060812,0.2797473,-0.001101494,0.003599167,0.00261116,0.7084884,-0.1343517,0.6363477,-0.2739515
-0.05340575,-0.03042602,0.01287841,-0.01469994,-0.03270435,0.003311157,0.8598294,0.3060812,0.2797473,-0.001676559,0.003246307,0.003058434,0.7100589,-0.1355707,0.6348675,-0.272678
-0.05239867,-0.03063964,0.01156616,-0.01473045,-0.03459644,0.002731323,0.8418292,0.2910812,0.2707474,-0.0007019043,0.003024101,0.001543045,0.7117057,-0.1368804,0.6333022,-0.2714163
-0.05203246,-0.02999877,0.01004028,-0.01506615,-0.03596973,0.002365112,0.8418292,0.2910812,0.2707474,-0.000371933,0.003659248,-0.0001897812,0.7133557,-0.1382531,0.6316981,-0.2701242
-0.05270385,-0.02932739,0.01004028,-0.01558495,-0.03715992,0.002182007,0.8418292,0.2910812,0.2707474,-0.001081467,0.004324913,-0.0004014969,0.7150491,-0.1396657,0.6300425,-0.2687833
-0.05462645,-0.02877807,0.009674069,-0.01570702,-0.03651905,0.002120972,0.8508292,0.3120813,0.2467471,-0.003040314,0.004864693,-0.0009708405,0.7166985,-0.1410426,0.6284435,-0.2674112
-0.05557249,-0.02758789,0.008544918,-0.01555443,-0.03624439,0.001785278,0.8508292,0.3120813,0.2467471,-0.004019737,0.006044388,-0.002297401,0.7183087,-0.1423923,0.6268854,-0.2660288
-0.05465697,-0.02835082,0.008331295,-0.01558495,-0.03593922,0.002029419,0.8508292,0.3120813,0.2467471,-0.003139496,0.005272865,-0.002703667,0.7198887,-0.1437516,0.6253438,-0.2646513
-0.05398558,-0.02844238,0.007690428,-0.01576805,-0.0360918,0.001846313,0.8538293,0.3090811,0.2347473,-0.002506256,0.005176544,-0.003534317,0.7214476,-0.1451447,0.6238045,-0.2632746
-0.05267333,-0.02990722,0.008605953,-0.01592064,-0.03645802,0.001754761,0.8538293,0.3090811,0.2347473,-0.001238823,0.003714561,-0.002813339,0.7230151,-0.1465959,0.6222142,-0.2619297
-0.05255126,-0.02954101,0.009643551,-0.01592064,-0.03654957,0.001693726,0.8538293,0.3090811,0.2347473,-0.001162529,0.00408268,-0.001974106,0.7245969,-0.1480395,0.6205941,-0.2605859
-0.05261229,-0.02957153,0.01257324,-0.01561546,-0.0371294,0.001602173,0.8629758,0.2702472,0.2288254,-0.001274109,0.00405407,0.0007410049,0.7262495,-0.149465,0.6188691,-0.2592696
-0.05233764,-0.03027343,0.01440429,-0.01598167,-0.03743458,0.001480103,0.8629758,0.2702472,0.2288254,-0.001054764,0.003357887,0.002351761,0.7279263,-0.1509284,0.617088,-0.2579599
-0.0522766,-0.03088378,0.0151062,-0.01582909,-0.03777027,0.001144409,0.8629758,0.2702472,0.2288254,-0.00105381,0.002758026,0.002828598,0.7296108,-0.1524131,0.6152633,-0.2566817
-0.05261229,-0.03167724,0.01693725,-0.01643944,-0.03798389,0.0008087158,0.8539758,0.2792471,0.1958255,-0.001454353,0.001979828,0.004431725,0.7313069,-0.1539515,0.6133937,-0.2554055
-0.05303954,-0.03280639,0.01779174,-0.01704979,-0.03874683,0.0007476807,0.8539758,0.2792471,0.1958255,-0.001952171,0.000869751,0.005054474,0.7330254,-0.1555525,0.6114734,-0.254107
-0.05416869,-0.03244018,0.02142333,-0.01732445,-0.03923512,0.0006866455,0.8539758,0.2792471,0.1958255,-0.003153801,0.001252174,0.008440018,0.7348167,-0.1571381,0.6094579,-0.2527926
-0.05551146,-0.03082275,0.02307128,-0.01817894,-0.04069996,0.0009002686,0.8389758,0.2882474,0.1958255,-0.004569054,0.002879143,0.009831429,0.736697,-0.158731,0.6073554,-0.2513756
-0.05334472,-0.03149413,0.02304077,-0.01918602,-0.04170704,0.001113892,0.8389758,0.2882474,0.1958255,-0.002481461,0.002223969,0.009541512,0.7385953,-0.1604262,0.6052004,-0.2499156
-0.05599974,-0.03060913,0.02282714,-0.01936913,-0.04225636,0.0007781982,0.8389758,0.2882474,0.1958255,-0.005214691,0.003121376,0.009069443,0.7404979,-0.1621086,0.6030395,-0.2484106
-0.05657957,-0.02941894,0.02273559,-0.01985741,-0.04262257,0.0009613037,0.8629758,0.3092471,0.1958255,-0.005869865,0.004321098,0.008721352,0.7424222,-0.163785,0.6008777,-0.2468391
-0.05554198,-0.02999877,0.02273559,-0.02040672,-0.04182911,0.001419067,0.8629758,0.3092471,0.1958255,-0.004907608,0.003751755,0.00847435,0.7442802,-0.1654777,0.598766,-0.2452409
-0.05700682,-0.02932739,0.02099609,-0.02028465,-0.04015064,0.001480103,0.8629758,0.3092471,0.1958255,-0.00644207,0.004430771,0.006507874,0.7460246,-0.1671078,0.5967986,-0.2436257
-0.05715941,-0.02737426,0.02200317,-0.02031517,-0.03865528,0.001358032,0.8749759,0.3062473,0.1688254,-0.006659508,0.006386757,0.007297516,0.7477166,-0.1686684,0.5948976,-0.2420072
-0.05743407,-0.02844238,0.02041625,-0.02000999,-0.03896046,0.001266479,0.8749759,0.3062473,0.1688254,-0.007001877,0.005325317,0.005496979,0.7493767,-0.1702477,0.5930064,-0.2404028
-0.05514525,-0.02844238,0.02145385,-0.01988792,-0.03981495,0.001327515,0.8749759,0.3062473,0.1688254,-0.004786491,0.005335808,0.006309509,0.7510839,-0.1718502,0.5910221,-0.2388161
-0.05477904,-0.02725219,0.0203247,-0.01973534,-0.04057789,0.001113892,0.8959756,0.3032474,0.1748254,-0.004495621,0.00653553,0.004952431,0.7527995,-0.1734532,0.5890124,-0.2372153
-0.05410765,-0.0274353,0.0196228,-0.01958275,-0.04106617,0.0006866455,0.8959756,0.3032474,0.1748254,-0.003905296,0.006367683,0.004022598,0.7545048,-0.175089,0.5869747,-0.2356411
-0.05490111,-0.0270996,0.02008056,-0.01918602,-0.04170704,0.00050354,0.8959756,0.3032474,0.1748254,-0.004781723,0.006717682,0.004245758,0.756237,-0.1767004,0.5848871,-0.2340711
-0.05682372,-0.02835082,0.02059936,-0.01943016,-0.04173756,0.0003509521,0.8512295,0.2975793,0.1239035,-0.006789207,0.005482674,0.00453186,0.7579496,-0.1783303,0.5828015,-0.2324928
-0.05844115,-0.02752685,0.02163696,-0.01918602,-0.04051685,0.0003204346,0.8512295,0.2975793,0.1239035,-0.008486748,0.006317139,0.005344391,0.7596195,-0.1798814,0.5807742,-0.2309155
-0.06045531,-0.02670288,0.02276611,-0.01903343,-0.03926563,0.0003814697,0.8512295,0.2975793,0.1239035,-0.01059723,0.007185936,0.00627327,0.7610998,-0.1816572,0.5788372,-0.2295105
-0.06106566,-0.02801513,0.02575683,-0.01903343,-0.03847218,0.0009002686,0.9052298,0.2885794,0.1359036,-0.01130009,0.005915642,0.009070396,0.7625459,-0.1833943,0.5769469,-0.228084
-0.06048582,-0.02777099,0.02841186,-0.01900291,-0.03737354,0.0007476807,0.9052298,0.2885794,0.1359036,-0.01081181,0.006202698,0.01154041,0.7639334,-0.1851153,0.5751119,-0.2266806
-0.05920409,-0.0276184,0.03024291,-0.01988792,-0.03670216,0.001266479,0.9052298,0.2885794,0.1359036,-0.009618759,0.006396294,0.01319599,0.7652802,-0.1868516,0.5733327,-0.2252154
-0.05642699,-0.028656,0.03097533,-0.02055931,-0.03728199,0.001907349,0.8872296,0.2945791,0.1359036,-0.006929398,0.00539875,0.01375389,0.7666459,-0.1886071,0.5715344,-0.2236728
-0.0545349,-0.02890014,0.03308105,-0.02101707,-0.03777027,0.0025177,0.8872296,0.2945791,0.1359036,-0.005124092,0.005190849,0.01568413,0.7680285,-0.190369,0.5697181,-0.2220652
-0.0540161,-0.02835082,0.03363036,-0.02239037,-0.03932667,0.003494263,0.8872296,0.2945791,0.1359036,-0.004692078,0.005773544,0.0160532,0.7694665,-0.1921932,0.5678414,-0.2203156
-0.05395507,-0.02792358,0.03250121,-0.02290916,-0.04088306,0.004135132,0.8662295,0.2825793,0.09990356,-0.004719734,0.006231308,0.01473618,0.7709654,-0.1940438,0.5658846,-0.2184804
-0.05487059,-0.02908325,0.03002929,-0.02385521,-0.04185963,0.005233765,0.8662295,0.2825793,0.09990356,-0.005721092,0.005097389,0.01207447,0.7725006,-0.1959162,0.5638948,-0.2165224
-0.05618285,-0.02920532,0.0298767,-0.0245266,-0.0425005,0.005966187,0.8662295,0.2825793,0.09990356,-0.007119179,0.004998207,0.0117321,0.7740546,-0.1978046,0.5618815,-0.2144799
-0.0585327,-0.02825927,0.02975463,-0.02480125,-0.04192066,0.007003784,0.8932297,0.2915793,0.04590363,-0.009549141,0.005960464,0.01142597,0.7755857,-0.1996525,0.5599145,-0.21237
-0.06030272,-0.02853393,0.02926635,-0.02486229,-0.04073048,0.007827759,0.8932297,0.2915793,0.04590363,-0.01139355,0.00569725,0.01076317,0.7770676,-0.2014467,0.5580238,-0.210224
-0.06173705,-0.03009033,0.02859496,-0.02480125,-0.04002857,0.008651733,0.8932297,0.2915793,0.04590363,-0.01289558,0.004146576,0.009922981,0.7785234,-0.2031883,0.5561787,-0.2080398
-0.06271361,-0.02944946,0.02633666,-0.02474022,-0.04008961,0.009475708,0.8932297,0.2825793,0.06090362,-0.01393795,0.004788399,0.00749588,0.7799853,-0.2048897,0.5543345,-0.2058054
-0.0618286,-0.02981567,0.02542114,-0.02538109,-0.04060841,0.01036072,0.8932297,0.2825793,0.06090362,-0.01311588,0.004418373,0.006410599,0.7814624,-0.206597,0.5524757,-0.2034805
-0.06219481,-0.02941894,0.026062,-0.02541161,-0.04131031,0.01100159,0.8932297,0.2825793,0.06090362,-0.01354504,0.004807472,0.006876945,0.7829674,-0.2082871,0.5505778,-0.2011021
-0.06228636,-0.02975463,0.02661132,-0.02559471,-0.0419817,0.01185608,0.8932297,0.2825793,0.06090362,-0.01369762,0.004458427,0.007248878,0.7844993,-0.2099596,0.5486481,-0.1986514
-0.06314085,-0.03015136,0.02810668,-0.02577782,-0.04243946,0.01286316,0.8932297,0.2825793,0.06090362,-0.01461124,0.004043579,0.008564949,0.7860509,-0.2116046,0.5467017,-0.1961225
-0.06384276,-0.03231811,0.02758788,-0.02589989,-0.04179859,0.01390076,0.8932297,0.2825793,0.06090362,-0.0153656,0.001851082,0.007871628,0.7875773,-0.2132009,0.5448039,-0.1935337
-0.06372069,-0.0336914,0.02816772,-0.02556419,-0.04127979,0.01496887,0.9202005,0.2705499,0.02490356,-0.01529026,0.0004444122,0.0082798,0.7890914,-0.2147218,0.5429415,-0.1909001
-0.06350707,-0.03576659,0.0281372,-0.0257473,-0.04063892,0.0158844,0.9202005,0.2705499,0.02490356,-0.01511765,-0.001669884,0.008083344,0.7905776,-0.2162032,0.5411271,-0.1882116
-0.06597899,-0.03707885,0.02960204,-0.02571678,-0.03950977,0.01686096,0.9202005,0.2705499,0.02490356,-0.01762295,-0.003026962,0.009389877,0.79202,-0.2176231,0.5393885,-0.1854813
-0.06817625,-0.0371704,0.03146362,-0.02525902,-0.03783131,0.01802063,0.9262003,0.30655,0.05490356,-0.01984406,-0.003173828,0.01110363,0.7934061,-0.2189409,0.5377563,-0.1827249
-0.06884764,-0.03778075,0.03146362,-0.02458763,-0.03651905,0.0193634,0.9262003,0.30655,0.05490356,-0.02052879,-0.003849983,0.01096153,0.7947574,-0.2201417,0.5362092,-0.1799343
-0.06719969,-0.03845214,0.03005981,-0.02339745,-0.03578663,0.02046204,0.9262003,0.30655,0.05490356,-0.01888752,-0.004598618,0.009415627,0.7961033,-0.2212125,0.5347015,-0.1771357
-0.06503294,-0.03884887,0.02777099,-0.02290916,-0.03581715,0.02165222,0.8962002,0.2645499,0.0189035,-0.01672268,-0.005083084,0.006980896,0.7974643,-0.2222026,0.5331984,-0.1742819
-0.0613098,-0.03897094,0.0269165,-0.02242088,-0.03685474,0.02262878,0.8962002,0.2645499,0.0189035,-0.01300049,-0.005300522,0.005970001,0.7988778,-0.2231341,0.5316351,-0.1713686
-0.06015013,-0.03793334,0.02474975,-0.02132225,-0.03880787,0.0231781,0.8962002,0.2645499,0.0189035,-0.01184654,-0.004364967,0.003626823,0.8003851,-0.2239988,0.5299402,-0.1684308
-0.05822752,-0.03753661,0.02496337,-0.02101707,-0.04002857,0.02348328,0.9082004,0.25255,-0.002095947,-0.009933472,-0.004073143,0.003652573,0.801939,-0.2248449,0.5281644,-0.1654633
-0.05661009,-0.03616332,0.02166747,-0.01946068,-0.041646,0.02391052,0.9082004,0.25255,-0.002095947,-0.008329391,-0.002812386,0.0001497269,0.8035777,-0.2255956,0.5262691,-0.1625021
-0.05667113,-0.03512572,0.01974487,-0.01878929,-0.04222584,0.02406311,0.9082004,0.25255,-0.002095947,-0.008407593,-0.001890182,-0.001988411,0.8052405,-0.2263026,0.5243245,-0.1595459
-0.05371093,-0.03442382,0.01470947,-0.01711082,-0.04329395,0.02391052,0.9082004,0.25255,0.006903382,-0.005456924,-0.001306534,-0.007225037,0.8068207,-0.2269617,0.5225,-0.1565827
-0.05212401,-0.03460693,0.01275634,-0.01625633,-0.04341602,0.02360535,0.9082004,0.25255,0.006903382,-0.003884315,-0.00160408,-0.009379387,0.8083735,-0.2276205,0.5206707,-0.1536825
-0.05130004,-0.03616332,0.01193237,-0.01457787,-0.04399586,0.02302551,0.9082004,0.25255,0.006903382,-0.003083229,-0.003268242,-0.01041412,0.809936,-0.2282546,0.5187745,-0.1509002
-0.04986571,-0.0359497,0.01187133,-0.01338768,-0.04524708,0.0224762,0.9172003,0.2285501,-0.04709595,-0.001682281,-0.003160477,-0.01070118,0.8115516,-0.2288622,0.5167594,-0.1481876
-0.0517578,-0.0369873,0.01092529,-0.01155663,-0.0464983,0.02116394,0.9172003,0.2285501,-0.04709595,-0.00361824,-0.00429821,-0.01188469,0.8131899,-0.2294353,0.5146614,-0.1455962
-0.05392455,-0.03518676,0.00839233,-0.01003075,-0.04732227,0.02015686,0.9172003,0.2285501,-0.04709595,-0.005829811,-0.002601624,-0.01465893,0.8148234,-0.2299282,0.5125644,-0.1430577
-0.05813597,-0.03601073,0.007354734,-0.00859642,-0.04744434,0.01890564,0.893425,0.1987357,-0.07113495,-0.01011467,-0.003533363,-0.01600075,0.8167261,-0.2302391,0.5100379,-0.1407141
-0.06106566,-0.03591918,0.005584715,-0.006887436,-0.04646778,0.01756287,0.893425,0.1987357,-0.07113495,-0.01312447,-0.003545761,-0.0180769,0.818594,-0.2304819,0.5075226,-0.1385356
-0.06658934,-0.03616332,0.004180906,-0.005270004,-0.04259205,0.0164032,0.893425,0.1987357,-0.07113495,-0.01872253,-0.003890991,-0.01976585,0.820317,-0.2306245,0.5052049,-0.1365583
-0.06918333,-0.03622436,0.004150389,-0.003408432,-0.03734303,0.01542664,0.9144251,0.2107355,-0.03513489,-0.02137756,-0.004052162,-0.02005196,0.8218515,-0.2306312,0.5031735,-0.1348046
-0.06689452,-0.0369873,0.007568358,-0.002004623,-0.03200245,0.01463318,0.9144251,0.2107355,-0.03513489,-0.01913548,-0.004914284,-0.0168581,0.8231907,-0.2305234,0.5014442,-0.1332473
-0.06823729,-0.03689574,0.0107727,-0.0004482269,-0.02510548,0.01365662,0.9144251,0.2107355,-0.03513489,-0.02050591,-0.004920006,-0.013834,0.8242789,-0.2302839,0.5001117,-0.1319312
-0.0651245,-0.03643798,0.01193237,0.0009841919,-0.01848316,0.01344299,0.9294251,0.2257355,-0.08313507,-0.01739693,-0.004564285,-0.01281357,0.8251344,-0.2298948,0.4991754,-0.130799
-0.06350707,-0.03796386,0.01263427,0.001747131,-0.01030445,0.01356506,0.9294251,0.2257355,-0.08313507,-0.01575279,-0.006196022,-0.01219559,0.8256915,-0.229371,0.4987469,-0.1298312
-0.06301878,-0.03707885,0.01544189,0.002784729,-0.001362801,0.01420593,0.9294251,0.2257355,-0.08313507,-0.01520061,-0.0054245,-0.009410858,0.8259321,-0.2286687,0.4988817,-0.1290187
-0.05899046,-0.03732299,0.02001953,0.003181458,0.006630898,0.01478577,0.9054251,0.2047354,-0.07413483,-0.01107597,-0.005788803,-0.004800797,0.8258801,-0.2278403,0.4995255,-0.128324
-0.05432128,-0.03869628,0.02770995,0.002906799,0.01416874,0.01570129,0.9054251,0.2047354,-0.07413483,-0.006278038,-0.007287979,0.002980232,0.8255438,-0.2269201,0.5006615,-0.1276919
-0.04721068,-0.04061889,0.034729,0.002601624,0.01783085,0.01667786,0.9054251,0.2047354,-0.07413483,0.0009794235,-0.009343147,0.01011753,0.8250694,-0.2259455,0.5020463,-0.1270496
-0.03802489,-0.04269408,0.04156493,0.001441956,0.01850224,0.01747131,0.9354251,0.1687357,-0.1011349,0.0103178,-0.01155186,0.01708221,0.824554,-0.2250061,0.5034965,-0.1263241
-0.03280639,-0.04400634,0.04830931,9.918213e-05,0.01746464,0.01835632,0.9354251,0.1687357,-0.1011349,0.01568794,-0.01300049,0.02395535,0.8240608,-0.2241263,0.5049077,-0.1254731
-0.02828979,-0.04388427,0.05346678,-0.001699448,0.01355839,0.01853943,0.9354251,0.1687357,-0.1011349,0.02034283,-0.01300907,0.02922153,0.8236861,-0.2233893,0.5060921,-0.1244742
-0.02264404,-0.04425048,0.05538939,-0.003744125,0.008522987,0.01908875,0.9474249,0.1507355,-0.09813507,0.0261097,-0.01350307,0.0312252,0.8234736,-0.2228066,0.5069875,-0.1232757
-0.02099609,-0.04418945,0.05538939,-0.005758286,0.001473427,0.01933289,0.9474249,0.1507355,-0.09813507,0.02785301,-0.01356506,0.0312624,0.8234996,-0.2224066,0.507462,-0.121864
-0.02206421,-0.04357909,0.0524597,-0.008138657,-0.004719734,0.020401,0.9474249,0.1507355,-0.09813507,0.0268631,-0.01307678,0.02833557,0.8237324,-0.2221718,0.5075865,-0.1201876
-0.02581787,-0.04275512,0.05023192,-0.009725571,-0.01054859,0.02027893,0.9354251,0.1777356,-0.08613495,0.02316475,-0.0123682,0.02607441,0.82416,-0.222094,0.5073557,-0.1183585
-0.02880859,-0.04116821,0.04788207,-0.01070213,-0.01521778,0.02006531,0.9354251,0.1777356,-0.08613495,0.02021027,-0.01089191,0.02366066,0.8247464,-0.2221271,0.5068346,-0.1164254
-0.03054809,-0.03955077,0.04345702,-0.01170921,-0.01903248,0.02030945,0.9354251,0.1777356,-0.08613495,0.01843166,-0.009343147,0.01907063,0.8257824,-0.2224337,0.5053998,-0.1147161
-0.0331726,-0.03918456,0.03912352,-0.01250267,-0.02345753,0.02024841,0.938425,0.1717355,-0.08313507,0.01575947,-0.00904274,0.0145607,0.8268906,-0.2228431,0.5038206,-0.1128639
-0.03567504,-0.03640746,0.03741454,-0.01286888,-0.02568531,0.02018738,0.938425,0.1717355,-0.08313507,0.0132103,-0.006340027,0.01266766,0.8280459,-0.2232327,0.5021834,-0.1108964
-0.04251098,-0.03585815,0.03479003,-0.01292992,-0.02657032,0.01963806,0.938425,0.1717355,-0.08313507,0.006333351,-0.005868912,0.009869576,0.8291522,-0.2236105,0.5006297,-0.1088677
-0.04537963,-0.03579711,0.0309143,-0.01213646,-0.02629566,0.01957703,0.938425,0.1567355,-0.08313507,0.003434181,-0.005889893,0.005834579,0.8301804,-0.2239512,0.4992063,-0.1068414
-0.04589843,-0.03579711,0.02737426,-0.01228905,-0.02538013,0.01945496,0.938425,0.1567355,-0.08313507,0.002890587,-0.00596714,0.002156258,0.8311059,-0.2243298,0.4979216,-0.1048205
-0.04821776,-0.03756713,0.02542114,-0.01210594,-0.02431202,0.01924133,0.938425,0.1567355,-0.08313507,0.0005531311,-0.007810593,8.201599e-05,0.8319353,-0.2247361,0.4967642,-0.1028368
-0.0500183,-0.03616332,0.0243225,-0.01195335,-0.02116871,0.01869202,0.938425,0.1567355,-0.08313507,-0.001250267,-0.006481171,-0.001110077,0.83263,-0.2250949,0.495848,-0.1009098
-0.05364989,-0.03530883,0.02459716,-0.01198387,-0.01726246,0.01841736,0.938425,0.1567355,-0.08313507,-0.004865646,-0.005716324,-0.0009098053,0.833217,-0.2252917,0.4951592,-0.09899072
-0.05718993,-0.03399657,0.02554321,-0.01155663,-0.01256275,0.01832581,0.938425,0.1567355,-0.08313507,-0.008371353,-0.004495621,-5.722046e-06,0.8336298,-0.2254284,0.4947622,-0.09717397
-0.05755614,-0.0331726,0.02578735,-0.011343,-0.007313728,0.01856995,0.938425,0.1417355,-0.09813507,-0.008683205,-0.00376606,0.0002355576,0.8338472,-0.2255026,0.4946997,-0.09543965
-0.0540161,-0.03201293,0.0263977,-0.01213646,-0.002461433,0.01875305,0.938425,0.1417355,-0.09813507,-0.005065918,-0.002698898,0.0008869171,0.833842,-0.225594,0.4949918,-0.09373935
-0.05529784,-0.03292846,0.02767944,-0.01207542,0.002236366,0.01914978,0.938425,0.1417355,-0.09813507,-0.006253242,-0.003710747,0.002239227,0.8336854,-0.2256226,0.4955491,-0.09210425
-0.05444335,-0.03567504,0.03021239,-0.01216698,0.006661415,0.0188446,0.9504251,0.1537357,-0.1251349,-0.005289078,-0.006550789,0.004876137,0.8333552,-0.2256368,0.4963815,-0.09056093
-0.04943847,-0.0336914,0.02737426,-0.01268578,0.008767128,0.01881409,0.9504251,0.1537357,-0.1251349,-0.0001764297,-0.004647255,0.002157211,0.8329424,-0.2257505,0.4972857,-0.08910215
-0.04568481,-0.0338745,0.02850341,-0.01366234,0.009255409,0.01899719,0.9504251,0.1537357,-0.1251349,0.003680229,-0.004903793,0.003404617,0.8325191,-0.2259401,0.4981498,-0.08764324
-0.04196166,-0.0319519,0.02801513,-0.01405907,0.007332802,0.01911926,0.9354251,0.1297354,-0.1191348,0.007496834,-0.003054619,0.003016472,0.8321924,-0.2261558,0.4988608,-0.08613599
-0.03738403,-0.03146362,0.03216552,-0.01527977,0.003609657,0.0181427,0.9354251,0.1297354,-0.1191348,0.01213932,-0.002625465,0.00722599,0.8320659,-0.2264971,0.4991764,-0.08462167
-0.03124999,-0.03124999,0.03106689,-0.01561546,-0.001698494,0.01805115,0.9354251,0.1297354,-0.1191348,0.01834583,-0.00248909,0.006182671,0.8319761,-0.2268113,0.4994803,-0.08285242
-0.02847289,-0.03067016,0.03124999,-0.01592064,-0.008076668,0.01805115,0.9354641,0.1147549,-0.1191348,0.02117157,-0.00198555,0.006374359,0.8321207,-0.2271843,0.4993797,-0.08096094
-0.02807617,-0.02972412,0.02789306,-0.01656151,-0.01414967,0.01802063,0.9354641,0.1147549,-0.1191348,0.02159309,-0.001112938,0.002983093,0.8324815,-0.2276358,0.4988951,-0.07894147
-0.03134155,-0.0270996,0.02572631,-0.0168972,-0.01692677,0.01875305,0.9354641,0.1147549,-0.1191348,0.01834583,0.001434326,0.0007610321,0.832953,-0.2280962,0.4982465,-0.07681414
-0.03808593,-0.02655029,0.02285766,-0.01708031,-0.01775074,0.01966858,0.938464,0.135755,-0.1131351,0.01161957,0.001899719,-0.002167702,0.8334433,-0.2285371,0.4975598,-0.07460694
-0.04010009,-0.02615356,0.02398681,-0.01720238,-0.01552296,0.02012634,0.938464,0.135755,-0.1131351,0.009633064,0.002209663,-0.001081467,0.8338448,-0.2289544,0.4970205,-0.07240442
-0.04776,-0.02468872,0.02053832,-0.01640892,-0.01155567,0.02046204,0.938464,0.135755,-0.1131351,0.002024651,0.003576279,-0.004537582,0.8340649,-0.2292659,0.4968182,-0.07024072
-0.0502014,-0.02389526,0.01956176,-0.01643944,-0.007710457,0.02113342,0.9684641,0.1147549,-0.08613495,-0.0003423691,0.004262924,-0.005486488,0.8341148,-0.2295079,0.496925,-0.06806869
-0.04736327,-0.02270507,0.01593017,-0.01595116,-0.004841805,0.02223206,0.9684641,0.1147549,-0.08613495,0.002573013,0.005344391,-0.009086609,0.8341327,-0.2297046,0.4970878,-0.06596527
-0.04449462,-0.02191162,0.01388549,-0.01509666,-0.002827644,0.02241516,0.9684641,0.1147549,-0.08613495,0.005526543,0.006025314,-0.01108837,0.8340864,-0.2298289,0.4973754,-0.06391759
-0.04431152,-0.0213623,0.01327514,-0.01460838,-0.001454353,0.02287292,0.9354641,0.08475494,-0.1341348,0.005801201,0.006455421,-0.01164818,0.8339952,-0.2298971,0.4977538,-0.0618831
-0.04663085,-0.01989746,0.01141357,-0.01387596,0.0003137589,0.02323914,0.9354641,0.08475494,-0.1341348,0.003581047,0.007795334,-0.01344872,0.8338479,-0.2298955,0.4982457,-0.05988389
-0.04891967,-0.01968383,0.00927734,-0.01292992,0.003121376,0.0231781,0.9354641,0.08475494,-0.1341348,0.001401901,0.007880211,-0.01550579,0.8336067,-0.2298223,0.4989085,-0.05797346
-0.05181884,-0.01885986,0.009796139,-0.01222801,0.005257607,0.02305603,0.9264639,0.1237552,-0.1011349,-0.00138092,0.008572578,-0.01489544,0.8332924,-0.2296987,0.4996999,-0.05613468
-0.04986571,-0.01950073,0.01242065,-0.0111599,0.007790565,0.02287292,0.9264639,0.1237552,-0.1011349,0.0006971359,0.007797241,-0.01216507,0.8328962,-0.2295024,0.5006423,-0.05439237
-0.04885863,-0.0208435,0.01403808,-0.0101223,0.009407997,0.02259827,0.9264639,0.1237552,-0.1011349,0.001832962,0.006318092,-0.01043224,0.8324417,-0.2292431,0.5016763,-0.05273519
-0.04385375,-0.02215576,0.01397705,-0.008901596,0.009133339,0.02174377,0.962464,0.08175506,-0.1131351,0.006961823,0.004870415,-0.01038647,0.832023,-0.2289391,0.5026711,-0.05117394
-0.04031371,-0.02520751,0.0145874,-0.008443832,0.007119179,0.02110291,0.962464,0.08175506,-0.1131351,0.0106144,0.001686096,-0.009685516,0.8316841,-0.2286378,0.5035233,-0.04963555
-0.04074096,-0.02618408,0.01638793,-0.007986069,0.005684853,0.02088928,0.962464,0.08175506,-0.1131351,0.01029396,0.000576973,-0.007808685,0.8314046,-0.2283203,0.5042776,-0.04810312
-0.04171752,-0.02770996,0.01943969,-0.007863998,0.00458622,0.020401,0.917464,0.06975494,-0.1191348,0.009417534,-0.001078606,-0.004689217,0.8311652,-0.2280172,0.5049517,-0.04658707
-0.04238891,-0.02716064,0.02120971,-0.007680893,0.004433632,0.02012634,0.917464,0.06975494,-0.1191348,0.008843422,-0.000658989,-0.002853394,0.8309315,-0.227713,0.5056093,-0.04509269
-0.04309081,-0.02749633,0.02252197,-0.007650375,0.005043983,0.02024841,0.917464,0.06975494,-0.1191348,0.008241653,-0.001124382,-0.001470566,0.8306728,-0.2273994,0.5063061,-0.04360221
-0.04144286,-0.02780151,0.02212524,-0.007680893,0.004616737,0.02070618,0.947464,0.09675507,-0.107135,0.009989738,-0.001564026,-0.001800537,0.8304293,-0.2270708,0.5069824,-0.04207404
-0.03997802,-0.02844238,0.02191162,-0.007925034,0.005227089,0.02137756,0.947464,0.09675507,-0.107135,0.01155949,-0.002344131,-0.001940727,0.8301575,-0.226729,0.5077083,-0.04050435
-0.04067992,-0.02862548,0.02252197,-0.007925034,0.005379677,0.02183533,0.947464,0.09675507,-0.107135,0.01096344,-0.002670288,-0.001256943,0.8298784,-0.2263684,0.50845,-0.03890819
-0.04077148,-0.02783203,0.0220642,-0.007955551,0.005379677,0.02174377,0.947464,0.06675506,-0.1131351,0.01097775,-0.002018929,-0.001641273,0.8295959,-0.2260124,0.5091887,-0.03731651
